Los Alamos National Laboratory Poisson Superfish
Program SF7 written by James H. Billen and Lloyd M. Young

The original Poisson Superfish codes were developed
by Ron F. Holsinger in collaboration with Klaus Halbach.
These programs are provided as a service to the accelerator
community by the Los Alamos Accelerator Code Group (LAACG).

(c) Copyright 1985-2005, by the Regents of the University of California.        
This software was produced under U. S. Government contract W-7405-ENG-36        
by Los Alamos National Laboratory, which is operated by the University          
of California for the U. S. Department of Energy.  Neither the Government       
nor the University makes any warranty, express or implied, or assumes           
any liability or responsibility for its use, or represents that use of          
this software would not infringe privately owned rights.                        
Unpublished - rights reserved under Copyright Laws of the United States.        


Program SF7  7.17  released 1-13-2006 

Program file: C:\LANL\SF7.EXE
SF.INI file: C:\LANL\SF.INI  2-11-2021   4:14:24
Solution file C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.T35.
Memory used for PILLBOX.T35 arrays:       2.970 M
Reading keyword commands and data from file:
C:\LANL\LINAC\PILLBOX_PREBUNCHER\PILLBOX.IN7

Electromagnetic fields for a rectangular area with corners at:
(Zmin,Rmin) = (0.0,0.0)
(Zmax,Rmax) = (106.1760557423,11)
Z and R increments:   200    22

      Z             R              Ez            Er            |E|           H 
    (mm)          (mm)           (MV/m)        (MV/m)        (MV/m)        (A/m) 
   100.867       0.00000      1.950781E-02  0.000000E+00  1.950781E-02  0.000000E+00
   101.398       0.00000      1.808679E-02  0.000000E+00  1.808679E-02  0.000000E+00
   101.929       0.00000      1.685415E-02  0.000000E+00  1.685415E-02  0.000000E+00
   102.460       0.00000      1.579236E-02  0.000000E+00  1.579236E-02  0.000000E+00
   102.991       0.00000      1.489323E-02  0.000000E+00  1.489323E-02  0.000000E+00
   103.522       0.00000      1.414754E-02  0.000000E+00  1.414754E-02  0.000000E+00
   104.053       0.00000      1.354868E-02  0.000000E+00  1.354868E-02  0.000000E+00
   104.583       0.00000      1.308813E-02  0.000000E+00  1.308813E-02  0.000000E+00
   105.114       0.00000      1.276245E-02  0.000000E+00  1.276245E-02  0.000000E+00
   105.645       0.00000      1.257049E-02  0.000000E+00  1.257049E-02  0.000000E+00
   106.176       0.00000      1.250621E-02  0.000000E+00  1.250621E-02  0.000000E+00
   0.00000      0.500000      1.244297E-02  0.000000E+00  1.244297E-02  4.950304E-01
  0.530880      0.500000      1.250542E-02 -6.050519E-05  1.250557E-02  4.978087E-01
   1.06176      0.500000      1.269823E-02 -1.213645E-04  1.269881E-02  5.054813E-01
   1.59264      0.500000      1.302201E-02 -1.837696E-04  1.302331E-02  5.183585E-01
   2.12352      0.500000      1.348000E-02 -2.479510E-04  1.348228E-02  5.365928E-01
   2.65440      0.500000      1.407685E-02 -3.146343E-04  1.408037E-02  5.603581E-01
   3.18528      0.500000      1.481870E-02 -3.844621E-04  1.482369E-02  5.898985E-01
   3.71616      0.500000      1.571306E-02 -4.584177E-04  1.571975E-02  6.254675E-01
   4.24704      0.500000      1.676917E-02 -5.370367E-04  1.677776E-02  6.675160E-01
   4.77792      0.500000      1.799776E-02 -6.210634E-04  1.800848E-02  7.164345E-01
   5.30880      0.500000      1.941142E-02 -7.113010E-04  1.942444E-02  7.727234E-01
   5.83968      0.500000      2.102444E-02 -8.088788E-04  2.104000E-02  8.368733E-01
   6.37056      0.500000      2.285341E-02 -9.148941E-04  2.287171E-02  9.096922E-01
   6.90144      0.500000      2.491679E-02 -1.030074E-03  2.493808E-02  9.918470E-01
   7.43232      0.500000      2.723556E-02 -1.155504E-03  2.726006E-02  1.084173E+00
   7.96320      0.500000      2.983323E-02 -1.292351E-03  2.986120E-02  1.187606E+00
   8.49408      0.500000      3.273571E-02 -1.443020E-03  3.276750E-02  1.303037E+00
   9.02496      0.500000      3.597255E-02 -1.607936E-03  3.600847E-02  1.431910E+00
   9.55585      0.500000      3.957605E-02 -1.788672E-03  3.961645E-02  1.575383E+00
   10.0867      0.500000      4.358223E-02 -1.986855E-03  4.362750E-02  1.734893E+00
   10.6176      0.500000      4.803059E-02 -2.205367E-03  4.808119E-02  1.911799E+00
   11.1485      0.500000      5.296545E-02 -2.445769E-03  5.302189E-02  2.108266E+00
   11.6794      0.500000      5.843499E-02 -2.709717E-03  5.849778E-02  2.326023E+00
   12.2102      0.500000      6.449258E-02 -2.999447E-03  6.456229E-02  2.567194E+00
   12.7411      0.500000      7.119633E-02 -3.318158E-03  7.127361E-02  2.833784E+00
   13.2720      0.500000      7.861091E-02 -3.669430E-03  7.869651E-02  3.128950E+00
   13.8029      0.500000      8.680590E-02 -4.054648E-03  8.690054E-02  3.455183E+00
   14.3338      0.500000      9.585778E-02 -4.476710E-03  9.596226E-02  3.815525E+00
   14.8646      0.500000      1.058498E-01 -4.938647E-03  1.059650E-01  4.213287E+00
   15.3955      0.500000      1.168710E-01 -5.447129E-03  1.169979E-01  4.651540E+00
   15.9264      0.500000      1.290197E-01 -6.002447E-03  1.291593E-01  5.135092E+00
   16.4573      0.500000      1.424000E-01 -6.607877E-03  1.425532E-01  5.667645E+00
   16.9882      0.500000      1.571239E-01 -7.266662E-03  1.572919E-01  6.253654E+00
   17.5190      0.500000      1.733096E-01 -7.984896E-03  1.734934E-01  6.897197E+00
   18.0499      0.500000      1.910842E-01 -8.764477E-03  1.912851E-01  7.604503E+00
   18.5808      0.500000      2.105790E-01 -9.606437E-03  2.107980E-01  8.380200E+00
   19.1117      0.500000      2.319311E-01 -1.051274E-02  2.321693E-01  9.229732E+00
   19.6426      0.500000      2.552801E-01 -1.148628E-02  2.555384E-01  1.015793E+01
   20.1735      0.500000      2.807704E-01 -1.252904E-02  2.810498E-01  1.117187E+01
   20.7043      0.500000      3.085419E-01 -1.363649E-02  3.088431E-01  1.227643E+01
   21.2352      0.500000      3.387324E-01 -1.480593E-02  3.390558E-01  1.347702E+01
   21.7661      0.500000      3.714713E-01 -1.603286E-02  3.718171E-01  1.477874E+01
   22.2970      0.500000      4.068728E-01 -1.731414E-02  4.072410E-01  1.618557E+01
   22.8279      0.500000      4.450388E-01 -1.863503E-02  4.454288E-01  1.770262E+01
   23.3587      0.500000      4.860421E-01 -1.998343E-02  4.864528E-01  1.933211E+01
   23.8896      0.500000      5.299262E-01 -2.134413E-02  5.303558E-01  2.107570E+01
   24.4205      0.500000      5.766942E-01 -2.269915E-02  5.771408E-01  2.293354E+01
   24.9514      0.500000      6.263118E-01 -2.402221E-02  6.267723E-01  2.490427E+01
